Date,Sender,Recipient,Place of Dispatch,Place of Destination,Dispatch_GeoNames,Destination_GeoNames,link,Dispatch_Lat,Dispatch_Lon,Destination_Lat,Destination_Lon,Distance_km
"Donnerstag, 27. Mai 1802",Friedrich Schleiermacher,Carl Gustav von Brinckmann,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/19416?left=text&query_id=6773ee556fe85,52.52437,13.41053,52.52437,13.41053,0.0
"Donnerstag, 27. Mai 1802",Friedrich Schleiermacher,Lotte Schleiermacher,Berlin,Gnadenfrei,https://www.geonames.org/2950159,https://www.geonames.org/3089025,https://briefe-der-romantik.de/letters/view/19417?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.68357,16.74359,308.60215949193656
"Sonntag, 30. Mai 1802",Friedrich Schleiermacher,Johann Karl Spener,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/19418?left=text&query_id=6773ee556fe85,52.52437,13.41053,52.52437,13.41053,0.0
zwischen 1. Dezember 1799 und 30. Juni 1801,Friedrich Schleiermacher,August Christian Wilhelm Grunow,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/19419?left=text&query_id=6773ee556fe85,52.52437,13.41053,52.52437,13.41053,0.0
"Mittwoch, 15. Oktober 1800",Armendirektorium,Friedrich Schleiermacher,Berlin,Berlin,https://www.geonames.org/2950159,https://www.geonames.org/2950159,https://briefe-der-romantik.de/letters/view/19420?left=text&query_id=6773ee556fe85,52.52437,13.41053,52.52437,13.41053,0.0
[vor dem 18.08.1790],Charlotte Dietrich,Caroline von Schelling,Göttingen,Marburg,https://www.geonames.org/2918632,https://www.geonames.org/2873759,https://briefe-der-romantik.de/letters/view/19629?left=text&query_id=6773ee556fe85,51.53443,9.93228,50.80904,8.77069,114.50695298959506
[vor dem 18.08.1790],Sophie von La Roche,Caroline von Schelling,Offenbach am Main,Göttingen,https://www.geonames.org/2857807,https://www.geonames.org/2918632,https://briefe-der-romantik.de/letters/view/19630?left=text&query_id=6773ee556fe85,50.10061,8.76647,51.53443,9.93228,179.41473058111407
[vor dem 03.08.1790],Caroline von Schelling,Sophie von La Roche,Göttingen,Offenbach am Main,https://www.geonames.org/2918632,https://www.geonames.org/2857807,https://briefe-der-romantik.de/letters/view/19631?left=text&query_id=6773ee556fe85,51.53443,9.93228,50.10061,8.76647,179.41473058111407
[vor dem 18.08.1790],Georg Ernst Tatter,Caroline von Schelling,Göttingen,Marburg,https://www.geonames.org/2918632,https://www.geonames.org/2873759,https://briefe-der-romantik.de/letters/view/19632?left=text&query_id=6773ee556fe85,51.53443,9.93228,50.80904,8.77069,114.50695298959506
[ca. vor dem 01.10.1790],Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Unbekannt,Marburg,,https://www.geonames.org/2873759,https://briefe-der-romantik.de/letters/view/19633?left=text&query_id=6773ee556fe85,49.9849489,8.7082455,50.80904,8.77069,91.7766310820355
[vor dem 01.03.1791],Georg Ernst Tatter,Caroline von Schelling,Göttingen,Marburg,https://www.geonames.org/2918632,https://www.geonames.org/2873759,https://briefe-der-romantik.de/letters/view/19634?left=text&query_id=6773ee556fe85,51.53443,9.93228,50.80904,8.77069,114.50695298959506
"Dienstag,  1. Februar 1791",Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Neapel,Marburg,,https://www.geonames.org/2873759,https://briefe-der-romantik.de/letters/view/19635?left=text&query_id=6773ee556fe85,40.8358846,14.2487679,50.80904,8.77069,1186.589610368485
[vor dem 22.03.1791],Franz Oberthür,Caroline von Schelling,Würzburg,Marburg,https://www.geonames.org/2805615,https://www.geonames.org/2873759,https://briefe-der-romantik.de/letters/view/19636?left=text&query_id=6773ee556fe85,49.79391,9.95121,50.80904,8.77069,140.79568913244142
[ca. Mai 1791],Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Unbekannt,Marburg,,https://www.geonames.org/2873759,https://briefe-der-romantik.de/letters/view/19637?left=text&query_id=6773ee556fe85,49.9849489,8.7082455,50.80904,8.77069,91.7766310820355
[vor dem 31.10.1791],Luise Gotter,Caroline von Schelling,Gotha,Göttingen,https://www.geonames.org/2918752,https://www.geonames.org/2918632,https://briefe-der-romantik.de/letters/view/19638?left=text&query_id=6773ee556fe85,50.94823,10.70193,51.53443,9.93228,84.50883774899695
[vor dem 06.12.1791],Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Unbekannt,Göttingen,,https://www.geonames.org/2918632,https://briefe-der-romantik.de/letters/view/19639?left=text&query_id=6773ee556fe85,49.9849489,8.7082455,51.53443,9.93228,192.79020802887055
[vor dem 06.12.1791],Augustus de Launay de Tillieres,Caroline von Schelling,Unbekannt,Göttingen,,https://www.geonames.org/2918632,https://briefe-der-romantik.de/letters/view/19640?left=text&query_id=6773ee556fe85,49.9849489,8.7082455,51.53443,9.93228,192.79020802887055
"Freitag, 20. April 1792",Caroline von Schelling,Wilhelmine Bertuch,Mainz,Gotha,https://www.geonames.org/2874225,https://www.geonames.org/2918752,https://briefe-der-romantik.de/letters/view/19641?left=text&query_id=6773ee556fe85,49.98419,8.2791,50.94823,10.70193,202.69388272866985
[vor dem 22.07.1792],Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Unbekannt,Mainz,,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19642?left=text&query_id=6773ee556fe85,49.9849489,8.7082455,49.98419,8.2791,30.777830178903233
[vor dem 12.08.1792],Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Berlin,Mainz,https://www.geonames.org/2950159,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19643?left=text&query_id=6773ee556fe85,52.52437,13.41053,49.98419,8.2791,456.1034862626111
[vor dem 22.09.1792},Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Berlin,Mainz,https://www.geonames.org/2950159,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19644?left=text&query_id=6773ee556fe85,52.52437,13.41053,49.98419,8.2791,456.1034862626111
[vor dem 16.10.1792],Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Berlin,Mainz,https://www.geonames.org/2950159,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19645?left=text&query_id=6773ee556fe85,52.52437,13.41053,49.98419,8.2791,456.1034862626111
[vor dem 17.12.1792],Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Berlin,Mainz,https://www.geonames.org/2950159,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19646?left=text&query_id=6773ee556fe85,52.52437,13.41053,49.98419,8.2791,456.1034862626111
[vor dem 18.03.1793],Caroline von Schelling,Sara Elisabeth Schläger,Mainz,Gotha,https://www.geonames.org/2874225,https://www.geonames.org/2918752,https://briefe-der-romantik.de/letters/view/19647?left=text&query_id=6773ee556fe85,49.98419,8.2791,50.94823,10.70193,202.69388272866985
[vor dem 18.03.1793],Friedrich Wilhelm Gotter,Caroline von Schelling,Gotha,Mainz,https://www.geonames.org/2918752,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19648?left=text&query_id=6773ee556fe85,50.94823,10.70193,49.98419,8.2791,202.69388272866985
"Samstag, 27. April 1793",Caroline von Schelling,Wilhelm von Humboldt,Königstein im Taunus,Erfurt,https://www.geonames.org/2885760,https://www.geonames.org/2929670,https://briefe-der-romantik.de/letters/view/19649?left=text&query_id=6773ee556fe85,50.17943,8.47132,50.9787,11.03283,202.03296810651293
[vor dem 28.04.1793],Friedrich Wilhelm Gotter,Caroline von Schelling,Gotha,Königstein im Taunus,https://www.geonames.org/2918752,https://www.geonames.org/2885760,https://briefe-der-romantik.de/letters/view/19650?left=text&query_id=6773ee556fe85,50.94823,10.70193,50.17943,8.47132,179.69100780097074
[vor dem 09.05.1793],Friedrich Wilhelm Gotter,Caroline von Schelling,Gotha,Königstein im Taunus,https://www.geonames.org/2918752,https://www.geonames.org/2885760,https://briefe-der-romantik.de/letters/view/19651?left=text&query_id=6773ee556fe85,50.94823,10.70193,50.17943,8.47132,179.69100780097074
[vor dem 09.05.1793],"Karl Theodor Mainz, Erzbischof",Caroline von Schelling,Erfurt,Königstein im Taunus,https://www.geonames.org/2929670,https://www.geonames.org/2885760,https://briefe-der-romantik.de/letters/view/19652?left=text&query_id=6773ee556fe85,50.9787,11.03283,50.17943,8.47132,202.03296810651293
[vor dem 09.05.1793],Caroline von Schelling,Wilhelm von Humboldt,Königstein im Taunus,Erfurt,https://www.geonames.org/2885760,https://www.geonames.org/2929670,https://briefe-der-romantik.de/letters/view/19653?left=text&query_id=6773ee556fe85,50.17943,8.47132,50.9787,11.03283,202.03296810651293
[vor dem 09.05.1793],Caroline von Schelling,Wilhelm von Humboldt,Königstein im Taunus,Erfurt,https://www.geonames.org/2885760,https://www.geonames.org/2929670,https://briefe-der-romantik.de/letters/view/19654?left=text&query_id=6773ee556fe85,50.17943,8.47132,50.9787,11.03283,202.03296810651293
[vor dem 14.05.1793],Friedrich Wilhelm Gotter,Caroline von Schelling,Gotha,Königstein im Taunus,https://www.geonames.org/2918752,https://www.geonames.org/2885760,https://briefe-der-romantik.de/letters/view/19655?left=text&query_id=6773ee556fe85,50.94823,10.70193,50.17943,8.47132,179.69100780097074
[vor dem 14.05.1793],Wilhelm von Humboldt,Caroline von Schelling,Erfurt,Königstein im Taunus,https://www.geonames.org/2929670,https://www.geonames.org/2885760,https://briefe-der-romantik.de/letters/view/19656?left=text&query_id=6773ee556fe85,50.9787,11.03283,50.17943,8.47132,202.03296810651293
[vor dem 16.05.1793],Ludwig Ferdinand Huber,Caroline von Schelling,Mainz,Königstein im Taunus,https://www.geonames.org/2874225,https://www.geonames.org/2885760,https://briefe-der-romantik.de/letters/view/19657?left=text&query_id=6773ee556fe85,49.98419,8.2791,50.17943,8.47132,25.707860452995604
[vor dem 16.05.1793],Ludwig Ferdinand Huber,Caroline von Schelling,Mainz,Königstein im Taunus,https://www.geonames.org/2874225,https://www.geonames.org/2885760,https://briefe-der-romantik.de/letters/view/19658?left=text&query_id=6773ee556fe85,49.98419,8.2791,50.17943,8.47132,25.707860452995604
[vor dem 16.05.1793],Caroline von Schelling,Ludwig Ferdinand Huber,Königstein im Taunus,Mainz,https://www.geonames.org/2885760,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19659?left=text&query_id=6773ee556fe85,50.17943,8.47132,49.98419,8.2791,25.707860452995604
"Donnerstag, 16. Mai 1793",Caroline von Schelling,Georg Forster,Königstein im Taunus,Paris,https://www.geonames.org/2885760,https://www.geonames.org/2988507,https://briefe-der-romantik.de/letters/view/19660?left=text&query_id=6773ee556fe85,50.17943,8.47132,48.85341,2.3488,467.06806626456967
[vor dem 09.06.1793],Friedrich Wilhelm Gotter,Caroline von Schelling,Gotha,Königstein im Taunus,https://www.geonames.org/2918752,https://www.geonames.org/2885760,https://briefe-der-romantik.de/letters/view/19661?left=text&query_id=6773ee556fe85,50.94823,10.70193,50.17943,8.47132,179.69100780097074
[Ende Dezember 1792],Therese Huber,Caroline von Schelling,Straßburg,Mainz,,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19662?left=text&query_id=6773ee556fe85,48.584614,7.7507127,49.98419,8.2791,160.3298644711281
[Januar 1793],Caroline von Schelling,Ludwig Ferdinand Huber,Mainz,Mainz,https://www.geonames.org/2874225,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19663?left=text&query_id=6773ee556fe85,49.98419,8.2791,49.98419,8.2791,0.0
[Januar 1793],Ludwig Ferdinand Huber,Caroline von Schelling,Mainz,Mainz,https://www.geonames.org/2874225,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19664?left=text&query_id=6773ee556fe85,49.98419,8.2791,49.98419,8.2791,0.0
[Mitte Februar bis Anfang März 1793],Georg Forster,Caroline von Schelling,Paris,Mainz,https://www.geonames.org/2988507,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19665?left=text&query_id=6773ee556fe85,48.85341,2.3488,49.98419,8.2791,448.1427556974547
[Mitte Februar bis Anfang März 1793],Georg Forster,Caroline von Schelling,Paris,Mainz,https://www.geonames.org/2988507,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19666?left=text&query_id=6773ee556fe85,48.85341,2.3488,49.98419,8.2791,448.1427556974547
[vor dem 11.06.1793],Ludwig Ferdinand Huber,Caroline von Schelling,Vaumarcus,Königstein im Taunus,,https://www.geonames.org/2885760,https://briefe-der-romantik.de/letters/view/19667?left=text&query_id=6773ee556fe85,46.8772258,6.7525002,50.17943,8.47132,388.50423015476474
[Dezember 1792],Caroline von Schelling,Georg Ernst Tatter,Mainz,Göttingen,https://www.geonames.org/2874225,https://www.geonames.org/2918632,https://briefe-der-romantik.de/letters/view/19668?left=text&query_id=6773ee556fe85,49.98419,8.2791,51.53443,9.93228,208.18814844902755
[Dezember 1792],Georg Ernst Tatter,Caroline von Schelling,Göttingen,Mainz,https://www.geonames.org/2918632,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19669?left=text&query_id=6773ee556fe85,51.53443,9.93228,49.98419,8.2791,208.18814844902755
[Januar 1793],Caroline von Schelling,Georg Ernst Tatter,Mainz,Göttingen,https://www.geonames.org/2874225,https://www.geonames.org/2918632,https://briefe-der-romantik.de/letters/view/19670?left=text&query_id=6773ee556fe85,49.98419,8.2791,51.53443,9.93228,208.18814844902755
"Samstag,  9. März 1793",Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Berlin,Mainz,https://www.geonames.org/2950159,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19671?left=text&query_id=6773ee556fe85,52.52437,13.41053,49.98419,8.2791,456.1034862626111
[vor dem 24.06.1793],Friedrich Wilhelm Gotter,Caroline von Schelling,Gotha,Kronberg im Taunus,https://www.geonames.org/2918752,https://www.geonames.org/6557732,https://briefe-der-romantik.de/letters/view/19672?left=text&query_id=6773ee556fe85,50.94823,10.70193,50.1789,8.5134,177.1041289842548
"Freitag, 26. Juli 1793",Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Berlin,Leipzig,https://www.geonames.org/2950159,https://www.geonames.org/2879139,https://briefe-der-romantik.de/letters/view/19673?left=text&query_id=6773ee556fe85,52.52437,13.41053,51.33962,12.37129,149.95178510694163
[vor dem 13.08.1793],Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Berlin,Lucka,https://www.geonames.org/2950159,https://www.geonames.org/2875512,https://briefe-der-romantik.de/letters/view/19674?left=text&query_id=6773ee556fe85,52.52437,13.41053,51.09727,12.33336,175.29873547224418
[vor dem 13.09.1793],Gottfried Philipp Michaelis,Caroline von Schelling,"Harburg, Elbe",Lucka,https://www.geonames.org/2910685,https://www.geonames.org/2875512,https://briefe-der-romantik.de/letters/view/19675?left=text&query_id=6773ee556fe85,53.46057,9.98388,51.09727,12.33336,307.96482692082196
[vor dem 06.09.1793],Gottfried Philipp Michaelis,Caroline von Schelling,"Harburg, Elbe",Lucka,https://www.geonames.org/2910685,https://www.geonames.org/2875512,https://briefe-der-romantik.de/letters/view/19676?left=text&query_id=6773ee556fe85,53.46057,9.98388,51.09727,12.33336,307.96482692082196
[vor dem 31.10.1793],Ludwig Ferdinand Huber,Caroline von Schelling,Neuenburg (Schweiz),Lucka,,https://www.geonames.org/2875512,https://briefe-der-romantik.de/letters/view/19677?left=text&query_id=6773ee556fe85,46.9895828,6.9292641,51.09727,12.33336,603.6339289606876
[vor dem 04.11.1793],Caroline von Schelling,Ludwig Ferdinand Huber,Lucka,Mainz,https://www.geonames.org/2875512,https://www.geonames.org/2874225,https://briefe-der-romantik.de/letters/view/19678?left=text&query_id=6773ee556fe85,51.09727,12.33336,49.98419,8.2791,312.8819433511301
[vor dem 04.11.1793],Friedrich Wilhelm Gotter,Caroline von Schelling,Gotha,Lucka,https://www.geonames.org/2918752,https://www.geonames.org/2875512,https://briefe-der-romantik.de/letters/view/19679?left=text&query_id=6773ee556fe85,50.94823,10.70193,51.09727,12.33336,115.65870352605845
[nach dem 02.11.1793],Therese Huber,Caroline von Schelling,Neuenburg (Schweiz),Lucka,,https://www.geonames.org/2875512,https://briefe-der-romantik.de/letters/view/19680?left=text&query_id=6773ee556fe85,46.9895828,6.9292641,51.09727,12.33336,603.6339289606876
[nach dem 09.11.1793],Caroline von Schelling,Therese Huber,Lucka,Neuenburg (Schweiz),https://www.geonames.org/2875512,,https://briefe-der-romantik.de/letters/view/19681?left=text&query_id=6773ee556fe85,51.09727,12.33336,46.9895828,6.9292641,603.6339289606876
[etwa Mitte Dezember 1793],Georg Forster,Caroline von Schelling,Paris,Gotha,https://www.geonames.org/2988507,https://www.geonames.org/2918752,https://briefe-der-romantik.de/letters/view/19682?left=text&query_id=6773ee556fe85,48.85341,2.3488,50.94823,10.70193,643.307027327069
"Samstag, 28. Dezember 1793",Caroline von Schelling,Therese Huber,Lucka,Neuenburg (Schweiz),https://www.geonames.org/2875512,,https://briefe-der-romantik.de/letters/view/19683?left=text&query_id=6773ee556fe85,51.09727,12.33336,46.9895828,6.9292641,603.6339289606876
[vor dem 16.03.1794],Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Berlin,Gotha,https://www.geonames.org/2950159,https://www.geonames.org/2918752,https://briefe-der-romantik.de/letters/view/19684?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.94823,10.70193,256.4117821564029
[vor dem 13.03.1794],Amalie Reichard,Caroline von Schelling,Gotha,Gotha,https://www.geonames.org/2918752,https://www.geonames.org/2918752,https://briefe-der-romantik.de/letters/view/19685?left=text&query_id=6773ee556fe85,50.94823,10.70193,50.94823,10.70193,0.0
[vor dem 10.05.1794],Friedrich Ludwig Wilhelm Meyer,Caroline von Schelling,Berlin,Gotha,https://www.geonames.org/2950159,https://www.geonames.org/2918752,https://briefe-der-romantik.de/letters/view/19686?left=text&query_id=6773ee556fe85,52.52437,13.41053,50.94823,10.70193,256.4117821564029
