letter_id,Date,Sender,Recipient,place_dispatch,place_destination,dispatch_geonames_url,destination_geonames_url,dispatch_gnd_url,destination_gnd_url,date_when,date_text,date_not_before,date_not_after,note,link,dispatch_lat,dispatch_lon,destination_lat,destination_lon,distance_km,link_canonical,date_parsed,date_iso,date_inferred,dispatch_inferred,destination_inferred
18025,"Samstag,  6. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-06,1799-04-06,,,,https://briefe-der-romantik.de/letters/view/18025?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18025?left=text,1799-04-06,1799-04-06,False,False,False
18026,"Montag,  8. April 1799",Dorothea von Schlegel,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-04-08,1799-04-08,,,,https://briefe-der-romantik.de/letters/view/18026?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18026?left=text,1799-04-08,1799-04-08,False,False,False
18027,"Montag,  8. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-08,1799-04-08,,,,https://briefe-der-romantik.de/letters/view/18027?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18027?left=text,1799-04-08,1799-04-08,False,False,False
18028,"Dienstag,  9. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-09,1799-04-09,,,,https://briefe-der-romantik.de/letters/view/18028?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18028?left=text,1799-04-09,1799-04-09,False,False,False
18029,Anfang April 1799,Friedrich Schleiermacher,Samuel Ernst Stubenrauch,Potsdam,Landsberg (Warthe),https://www.geonames.org/2852458,https://www.geonames.org/3098722,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/4034340-6,1799-04-01,Anfang April 1799,,,,https://briefe-der-romantik.de/letters/view/18029?left=text,52.39886,13.06566,52.73679,15.22878,150.94352371330598,https://briefe-der-romantik.de/letters/view/18029?left=text,1799-04-01,1799-04-01,True,False,False
18030,wohl vor dem 10. April 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-26,wohl vor dem 10. April 1799,,,,https://briefe-der-romantik.de/letters/view/18030?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18030?left=text,1799-03-26,1799-03-26,True,False,False
18031,"Mittwoch, 10. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-10,1799-04-10,,,,https://briefe-der-romantik.de/letters/view/18031?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18031?left=text,1799-04-10,1799-04-10,False,False,False
18032,"Mittwoch, 10. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-10,1799-04-10,,,,https://briefe-der-romantik.de/letters/view/18032?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18032?left=text,1799-04-10,1799-04-10,False,False,False
18033,vor dem 11. April 1799,Friedrich Schleiermacher,Wilhelm Prahmer,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-03-27,vor dem 11. April 1799,,,,https://briefe-der-romantik.de/letters/view/18033?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18033?left=text,1799-03-27,1799-03-27,True,False,False
18034,11. bis 27. April 1799,Samuel Ernst Stubenrauch,Friedrich Schleiermacher,Landsberg (Warthe),Potsdam,https://www.geonames.org/3098722,https://www.geonames.org/2852458,https://d-nb.info/gnd/4034340-6,https://d-nb.info/gnd/4046948-7,1799-04-11,11. bis 27. April 1799,,,,https://briefe-der-romantik.de/letters/view/18034?left=text,52.73679,15.22878,52.39886,13.06566,150.94352371330598,https://briefe-der-romantik.de/letters/view/18034?left=text,1799-04-11,1799-04-11,True,False,False
18035,"Donnerstag, 11. April 1799",Friedrich Schleiermacher,Friedrich von Schlegel,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-11,1799-04-11,,,,https://briefe-der-romantik.de/letters/view/18035?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18035?left=text,1799-04-11,1799-04-11,False,False,False
18036,vor dem 12. April 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-28,vor dem 12. April 1799,,,,https://briefe-der-romantik.de/letters/view/18036?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18036?left=text,1799-03-28,1799-03-28,True,False,False
18037,"Freitag, 12. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-12,1799-04-12,,,,https://briefe-der-romantik.de/letters/view/18037?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18037?left=text,1799-04-12,1799-04-12,False,False,False
18038,"Freitag, 12. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-12,1799-04-12,,,,https://briefe-der-romantik.de/letters/view/18038?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18038?left=text,1799-04-12,1799-04-12,False,False,False
18039,"Sonntag, 14. April 1799",Frau Benike,Friedrich Schleiermacher,Landsberg (Warthe),Potsdam,https://www.geonames.org/3098722,https://www.geonames.org/2852458,https://d-nb.info/gnd/4034340-6,https://d-nb.info/gnd/4046948-7,1799-04-14,1799-04-14,,,,https://briefe-der-romantik.de/letters/view/18039?left=text,52.73679,15.22878,52.39886,13.06566,150.94352371330598,https://briefe-der-romantik.de/letters/view/18039?left=text,1799-04-14,1799-04-14,False,False,False
18040,"Sonntag, 14. April 1799",Friedrich von Schlegel,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-04-14,1799-04-14,,,,https://briefe-der-romantik.de/letters/view/18040?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18040?left=text,1799-04-14,1799-04-14,False,False,False
18041,14. bis 15. April 1799,Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-14,14. bis 15. April 1799,,,,https://briefe-der-romantik.de/letters/view/18041?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18041?left=text,1799-04-14,1799-04-14,True,False,False
18042,vor dem 17. April 1799,Friedrich Schleiermacher,Frau Benike,Potsdam,Landsberg (Warthe),https://www.geonames.org/2852458,https://www.geonames.org/3098722,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/4034340-6,1799-04-02,vor dem 17. April 1799,,,,https://briefe-der-romantik.de/letters/view/18042?left=text,52.39886,13.06566,52.73679,15.22878,150.94352371330598,https://briefe-der-romantik.de/letters/view/18042?left=text,1799-04-02,1799-04-02,True,False,False
18043,wohl zwischen Ende März und Mitte April 1799,Friedrich von Schlegel,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-03-21,wohl zwischen Ende März und Mitte April 1799,,,,https://briefe-der-romantik.de/letters/view/18043?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18043?left=text,1799-03-21,1799-03-21,True,False,False
18044,vor dem 16. April 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-04-01,vor dem 16. April 1799,,,,https://briefe-der-romantik.de/letters/view/18044?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18044?left=text,1799-04-01,1799-04-01,True,False,False
18045,"Dienstag, 16. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-16,1799-04-16,,,,https://briefe-der-romantik.de/letters/view/18045?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18045?left=text,1799-04-16,1799-04-16,False,False,False
18046,"Freitag, 19. April 1799",Friedrich Schleiermacher,Johann Karl Spener,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-19,1799-04-19,,,,https://briefe-der-romantik.de/letters/view/18046?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18046?left=text,1799-04-19,1799-04-19,False,False,False
18047,vor dem 20. April 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-04-05,vor dem 20. April 1799,,,,https://briefe-der-romantik.de/letters/view/18047?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18047?left=text,1799-04-05,1799-04-05,True,False,False
18048,"Samstag, 20. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-20,1799-04-20,,,,https://briefe-der-romantik.de/letters/view/18048?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18048?left=text,1799-04-20,1799-04-20,False,False,False
18049,vor dem 27. April 1799,Johann Karl Spener,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-04-12,vor dem 27. April 1799,,,,https://briefe-der-romantik.de/letters/view/18049?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18049?left=text,1799-04-12,1799-04-12,True,False,False
18050,"Samstag, 27. April 1799",Friedrich Schleiermacher,Johann Karl Spener,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-27,1799-04-27,,,,https://briefe-der-romantik.de/letters/view/18050?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18050?left=text,1799-04-27,1799-04-27,False,False,False
18051,vor dem 29. April 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-04-14,vor dem 29. April 1799,,,,https://briefe-der-romantik.de/letters/view/18051?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18051?left=text,1799-04-14,1799-04-14,True,False,False
18052,"Montag, 29. April 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-04-29,1799-04-29,,,,https://briefe-der-romantik.de/letters/view/18052?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18052?left=text,1799-04-29,1799-04-29,False,False,False
18053,vor dem 1. Mai 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-04-16,vor dem 1. Mai 1799,,,,https://briefe-der-romantik.de/letters/view/18053?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18053?left=text,1799-04-16,1799-04-16,True,False,False
18054,"Mittwoch,  1. Mai 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-05-01,1799-05-01,,,,https://briefe-der-romantik.de/letters/view/18054?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18054?left=text,1799-05-01,1799-05-01,False,False,False
18055,"Donnerstag,  2. Mai 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-05-02,1799-05-02,,,,https://briefe-der-romantik.de/letters/view/18055?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18055?left=text,1799-05-02,1799-05-02,False,False,False
18056,vor dem 3. Mai 1799,Henriette Herz,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-04-18,vor dem 3. Mai 1799,,,,https://briefe-der-romantik.de/letters/view/18056?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18056?left=text,1799-04-18,1799-04-18,True,False,False
18057,"Freitag,  3. Mai 1799",Friedrich Schleiermacher,Henriette Herz,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-05-03,1799-05-03,,,,https://briefe-der-romantik.de/letters/view/18057?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18057?left=text,1799-05-03,1799-05-03,False,False,False
18058,"Samstag,  4. Mai 1799",Friedrich Schleiermacher,Johann Karl Spener,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-05-04,1799-05-04,,,,https://briefe-der-romantik.de/letters/view/18058?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18058?left=text,1799-05-04,1799-05-04,False,False,False
18059,"Montag,  6. Mai 1799",Friedrich Schleiermacher,Johann Karl Spener,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-05-06,1799-05-06,,,,https://briefe-der-romantik.de/letters/view/18059?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18059?left=text,1799-05-06,1799-05-06,False,False,False
18060,wohl Anfang Mai 1799,Friedrich Schleiermacher,Samuel Ernst Stubenrauch,Potsdam,Landsberg (Warthe),https://www.geonames.org/2852458,https://www.geonames.org/3098722,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/4034340-6,1799-05-01,wohl Anfang Mai 1799,,,,https://briefe-der-romantik.de/letters/view/18060?left=text,52.39886,13.06566,52.73679,15.22878,150.94352371330598,https://briefe-der-romantik.de/letters/view/18060?left=text,1799-05-01,1799-05-01,True,False,False
18061,10. bis 29. Mai 1799,Samuel Ernst Stubenrauch,Friedrich Schleiermacher,Landsberg (Warthe),Potsdam,https://www.geonames.org/3098722,https://www.geonames.org/2852458,https://d-nb.info/gnd/4034340-6,https://d-nb.info/gnd/4046948-7,1799-05-10,10. bis 29. Mai 1799,,,,https://briefe-der-romantik.de/letters/view/18061?left=text,52.73679,15.22878,52.39886,13.06566,150.94352371330598,https://briefe-der-romantik.de/letters/view/18061?left=text,1799-05-10,1799-05-10,True,False,False
18062,vor dem 11. Mai 1799,Johann Karl Spener,Friedrich Schleiermacher,Berlin,Potsdam,https://www.geonames.org/2950159,https://www.geonames.org/2852458,https://d-nb.info/gnd/2004272-3,https://d-nb.info/gnd/4046948-7,1799-04-26,vor dem 11. Mai 1799,,,,https://briefe-der-romantik.de/letters/view/18062?left=text,52.52437,13.41053,52.39886,13.06566,27.21574121974669,https://briefe-der-romantik.de/letters/view/18062?left=text,1799-04-26,1799-04-26,True,False,False
18063,"Samstag, 11. Mai 1799",Friedrich Schleiermacher,Johann Karl Spener,Potsdam,Berlin,https://www.geonames.org/2852458,https://www.geonames.org/2950159,https://d-nb.info/gnd/4046948-7,https://d-nb.info/gnd/2004272-3,1799-05-11,1799-05-11,,,,https://briefe-der-romantik.de/letters/view/18063?left=text,52.39886,13.06566,52.52437,13.41053,27.21574121974669,https://briefe-der-romantik.de/letters/view/18063?left=text,1799-05-11,1799-05-11,False,False,False
